Target,CS,AmountTypes,AmountNA,HighestRF,LowestRF,VarianceRF,AverageDistanceT-A,HighestDistanceT-A,LowestDistanceT-A,VarianceDistanceT-A,AverageDistanceA-A,HighestDistanceA-A,LowestDistanceA-A,VarianceDistanceA-A,VariancePOS
restrict,2.21,156,14,0.0699300699300699,0.0034965034965034,0.03098056587395113,0.6911408450704225,1.107,0.203,0.0541829430710135,0.7874324243332335,1.0618652482269504,0.6082056737588653,0.021990559027201702,1845.82
prove,1.83,150,18,0.0531914893617021,0.0035460992907801,0.02207568737076111,0.5567841726618705,1.043,0.22,0.04194535924974307,0.7108820769471379,1.0527608695652175,0.5301666666666667,0.019528749882189847,2439.88
beware,2.0,97,22,0.1474820143884892,0.0035971223021582,0.04085060080932162,0.7936309523809525,1.066,0.456,0.036687123249299715,0.7868019607843136,1.149809523809524,0.6224404761904762,0.027406686403786327,2316.99
heal,3.03,131,13,0.073170731707317,0.0034843205574912,0.06931683123791371,0.7211052631578948,1.295,0.394,0.07235667688787185,0.7846401179941003,1.053070796460177,0.6308053097345132,0.05290636782227695,2573.96
manipulate,2.55,157,17,0.0565371024734982,0.0035335689045936,0.04100355639106191,0.7425524475524474,1.142,0.331,0.04473124082167832,0.799428050822417,1.01243661971831,0.6346197183098591,0.02716505450888379,1968.84
apologize,2.63,115,28,0.2841328413284132,0.003690036900369,0.059947393261369594,0.6737254901960784,1.096,0.255,0.07137794936226918,0.7532537371384197,1.0276930693069306,0.5984653465346534,0.04141018902849227,1716.1
solve,2.1,92,19,0.1530249110320284,0.0035587188612099,0.04738025688337428,0.6074819277108434,0.982,0.201,0.05045471987951807,0.7236582427270056,0.952682926829268,0.5482682926829269,0.03257529540077536,3881.12
compel,1.83,119,56,0.1721311475409836,0.0040983606557377,0.027936861327976507,0.7204504504504504,1.061,0.335,0.04188664607464608,0.7537703521703523,1.050609090909091,0.5742,0.021382030178691086,2005.66
propel,2.96,114,16,0.0739436619718309,0.0035211267605633,0.07590381863986101,0.7792242990654206,1.111,0.389,0.06235632009345794,0.7688635161347205,1.0674245283018866,0.6237075471698114,0.05279542209542929,2673.66
conclude,1.78,92,20,0.2035714285714285,0.0035714285714285,0.034463375623741785,0.6511647058823529,1.128,0.258,0.04445625567715457,0.7556400560224089,1.1480238095238096,0.6052380952380951,0.02570998091926693,2454.1
supervise,2.48,124,17,0.1024734982332155,0.0035335689045936,0.04910012480019206,0.7847272727272727,1.116,0.142,0.057496981818181817,0.7741467889908256,1.0883302752293578,0.6087339449541284,0.037306759926450536,1597.07
incline,3.97,98,19,0.1209964412811387,0.0035587188612099,0.15875653627580769,0.8376702127659573,1.108,0.414,0.1264070407614782,0.7499965682910089,0.9790107526881722,0.6023978494623656,0.11700919388657326,3085.07
disclose,2.37,113,29,0.1328413284132841,0.003690036900369,0.049256012110588845,0.7021619047619048,1.034,0.186,0.056523446271338734,0.7675860805860806,1.0706346153846154,0.5985,0.0350171067414685,1649.82
visualize,2.45,105,29,0.2313432835820895,0.003731343283582,0.056808787308178926,0.7990824742268041,1.226,0.318,0.05600186082474228,0.7102914518900343,1.106197916666667,0.538875,0.04206802293936798,2557.43
avoid,2.41,157,41,0.0424710424710424,0.0038610038610038,0.03660194170564059,0.5829492753623189,1.081,0.178,0.05753599843603378,0.758291759229874,1.0293357664233578,0.5761459854014599,0.028455787262130522,1477.16
deliver,3.12,107,16,0.1126760563380281,0.0035211267605633,0.08981109956851567,0.6378876404494382,1.355,0.298,0.10512715056179776,0.7236064862104188,1.2269886363636362,0.5477613636363636,0.07865646689933038,3095.57
erase,3.79,111,14,0.0874125874125874,0.0034965034965034,0.12781339950881035,0.7114631578947368,1.035,0.335,0.11882002006578944,0.8067238521836505,1.0628723404255318,0.6432659574468085,0.0997588305083669,2024.89
absorb,3.11,125,25,0.1433823529411764,0.0036764705882352,0.07659407810182899,0.7085321100917431,0.995,0.399,0.07604359132610508,0.819575773020727,0.9948611111111112,0.6864166666666667,0.052232716664349914,2079.83
locate,2.97,92,20,0.2714285714285714,0.0035714285714285,0.09504324975431973,0.6934025974025975,1.069,0.201,0.10477110223110223,0.7683017771701982,1.122,0.5745394736842107,0.07927613769356222,2631.07
observe,2.63,99,12,0.1944444444444444,0.0034722222222222,0.06946489217795238,0.7219787234042553,1.145,0.388,0.06140857043673012,0.7565424388011897,1.0044301075268818,0.5740752688172043,0.04932947215349094,3490.94
accumulate,3.0,101,12,0.1180555555555555,0.0034722222222222,0.08791034204523397,0.7873829787234042,1.109,0.514,0.06264534983202687,0.7585456417295813,1.1552903225806452,0.586741935483871,0.06516561137677886,2461.38
reflect,2.81,104,20,0.2178571428571428,0.0035714285714285,0.0752729532967033,0.6832020202020203,1.118,0.349,0.07652948393939392,0.7742925170068027,1.1300408163265303,0.5888265306122449,0.053690290291965904,2675.82
overcome,2.28,145,19,0.0569395017793594,0.0035587188612099,0.0354592695208137,0.6366842105263159,1.093,0.296,0.05253406491976209,0.7749006607427661,1.0393030303030302,0.6042651515151515,0.025677073716243445,2611.61
dismiss,2.39,130,31,0.0929368029739776,0.0037174721189591,0.043449066839898264,0.7475,1.115,0.343,0.049145329519450796,0.8043516534699581,1.0434424778761062,0.6296991150442478,0.03144023138810091,1508.06
yell,3.86,99,22,0.1672727272727272,0.0036363636363636,0.14882269671925868,0.7770227272727275,1.088,0.239,0.13390311235955057,0.8075655694879834,1.0905402298850575,0.6627931034482758,0.11324521648383393,1590.84
engage,2.07,141,10,0.0704225352112676,0.0035211267605633,0.030064248974015915,0.672904,1.092,0.308,0.043715527936507924,0.7624463225806452,1.0464112903225806,0.6032580645161291,0.023753069291065854,2581.38
rely,1.93,107,38,0.1374045801526717,0.0038167938931297,0.034496216528764126,0.6544731182795699,1.085,0.242,0.04400911644932509,0.71765100514259,1.0432717391304347,0.5335652173913044,0.026238686173996943,1502.1
deceive,1.68,110,29,0.2214022140221402,0.003690036900369,0.025684041061849096,0.7698725490196079,1.037,0.084,0.03608024766799924,0.804445932828577,0.974861386138614,0.6666732673267328,0.012329229318995813,1903.51
eliminate,2.77,116,15,0.1087719298245614,0.0035087719298245,0.06543395527536323,0.6795648148148148,1.029,0.208,0.0645713408086986,0.8051067843544479,1.083766355140187,0.6413271028037385,0.042624966921973144,2637.07
acquire,2.93,106,17,0.1802120141342756,0.0035335689045936,0.08011424797253035,0.6771515151515152,1.115,0.239,0.08392945212121211,0.720911358482787,1.137408163265306,0.5205612244897959,0.06437627778741181,3370.68
define,2.15,112,28,0.1654411764705882,0.0036764705882352,0.04099420683161343,0.627871287128713,1.032,0.261,0.04800388788584741,0.7461942574257425,1.02662,0.5863099999999999,0.03194967973185789,2731.82
cope,1.78,141,35,0.1132075471698113,0.0037735849056603,0.022275701420498686,0.6835084745762713,1.167,0.336,0.04490728685372453,0.7586528984475146,1.141042372881356,0.5929237288135595,0.021700778188356636,1824.06
accompany,3.07,113,31,0.104089219330855,0.0037174721189591,0.0823897206738718,0.7488217821782178,1.189,0.474,0.06945535517375265,0.7172871287128713,1.12752,0.54583,0.06784206076552124,1778.22
deny,2.2,154,30,0.1037037037037037,0.0037037037037037,0.03115207603140699,0.6149791666666666,0.986,0.227,0.04954492940613026,0.7574100621600621,1.010083916083916,0.5633776223776223,0.023195087197319608,1565.34
woo,2.19,137,31,0.0780669144981412,0.0037174721189591,0.0346264378255841,0.843780701754386,1.181,0.494,0.030818234477498093,0.8281398851110076,1.09570796460177,0.6519380530973452,0.022398749005585906,1951.66
resemble,2.19,110,30,0.1535580524344569,0.0037453183520599,0.043180019030404075,0.7485934065934066,1.127,0.38,0.043585689440993794,0.7563914529914529,1.0623,0.5760444444444445,0.03528074370671196,806.18
invite,3.0,109,25,0.1890909090909091,0.0036363636363636,0.08171197209796043,0.7001089108910891,1.052,0.299,0.077535554358377,0.7358136633663367,1.06967,0.5520599999999999,0.06009224188266356,3235.12
perceive,1.72,113,20,0.1678571428571428,0.0035714285714285,0.026056815236574365,0.6451792452830188,1.072,0.311,0.04381553412096632,0.707529739442947,1.1796190476190476,0.5192952380952381,0.02546820851664053,3457.6
persevere,1.48,158,27,0.0622710622710622,0.0036630036630036,0.013708062041771036,0.8286899224806202,1.238,0.365,0.03785563798449613,0.7589708091085271,1.1261718749999998,0.5883515625,0.014134078069547905,1509.17
communicate,3.43,132,8,0.1986301369863013,0.0034246575342465,0.08842547225764134,0.6549322033898306,1.086,0.288,0.09164430878792196,0.7319947848761407,1.0595641025641025,0.570974358974359,0.07405706297503346,2454.84
cite,3.07,103,40,0.0778210116731517,0.0038910505836575,0.09020870723060395,0.7330333333333333,1.209,0.426,0.07724420634920634,0.7180534332084894,1.043,0.5621348314606742,0.0731067666610403,2914.27
await,1.54,147,54,0.065040650406504,0.0040650406504065,0.015957969924664923,0.7657480916030535,1.192,0.366,0.033156009888966,0.7668950088079858,1.113069230769231,0.5849,0.0196717671987183,1328.9
collaborate,1.81,134,17,0.1071428571428571,0.0035714285714285,0.024289964689026528,0.7400487804878049,1.134,0.296,0.037611147128245474,0.7608477942156471,1.1113934426229508,0.5800327868852458,0.01964218260443046,2348.5
confront,2.43,142,23,0.0794223826714801,0.003610108303249,0.04116201007292488,0.6677209302325581,1.071,0.39,0.044783705664877764,0.7459344066785927,1.0886511627906976,0.5863100775193798,0.03127701451674216,2678.27
contain,2.74,124,24,0.1501831501831501,0.0036630036630036,0.059955993064055184,0.684453781512605,1.13,0.399,0.058857219887955184,0.8077309500071215,1.0746694915254236,0.6377542372881354,0.03895307807930125,2038.54
shatter,3.96,93,4,0.2297297297297297,0.0033783783783783,0.16689496991844285,0.831154761904762,1.121,0.433,0.1319893677871148,0.7958288515406162,1.0035119047619043,0.652345238095238,0.12232476728063321,3642.32
promote,2.26,152,19,0.0533807829181494,0.0035587188612099,0.033253213195297206,0.6397608695652174,1.305,0.169,0.05746567969971849,0.7402310377657887,1.172313868613139,0.5816131386861314,0.029789370774946245,2328.49
socialize,2.41,124,8,0.1061643835616438,0.0034246575342465,0.0463749564779448,0.8149266055045872,1.154,0.255,0.04952309099249375,0.7799289840299014,1.1080555555555558,0.6290833333333334,0.03366200707096449,3459.07
borrow,3.1,74,29,0.1918819188191882,0.003690036900369,0.12777133361081291,0.6920845070422535,1.057,0.246,0.11413354851330204,0.7113541247484909,1.107542857142857,0.5259857142857143,0.09493735017390056,2904.46
calculate,2.74,96,15,0.1666666666666666,0.0035460992907801,0.0772789317314309,0.7143043478260871,1.123,0.278,0.07111764469378215,0.7769968944099379,1.1634945054945056,0.6387362637362637,0.05052172836882665,2721.66
arrive,3.22,115,26,0.0656934306569343,0.0036496350364963,0.0890249508444137,0.610049504950495,1.13,0.186,0.09680658988545912,0.6728550495049505,1.06425,0.49661,0.07690033902888761,1530.54
resist,2.78,145,16,0.096085409252669,0.0035587188612099,0.05278254910161546,0.6390902255639097,1.051,0.331,0.05972520598137133,0.7449297106402369,1.1239772727272728,0.5675151515151515,0.04085437474997627,2412.9
hurl,4.1,87,21,0.2616487455197133,0.003584229390681,0.1909133202354713,0.8642467532467533,1.118,0.482,0.1554832642357642,0.8530099111414903,1.056815789473684,0.7047368421052633,0.13977564746979704,1697.66
assemble,3.67,121,17,0.0848056537102473,0.0035335689045936,0.1100615342596549,0.7248623853211008,1.037,0.357,0.09707733444537113,0.7652494053686714,1.0820833333333335,0.5865092592592593,0.08807162059234891,2063.38
yearn,1.76,90,26,0.2116788321167883,0.0036496350364963,0.03432030562957091,0.8151149425287357,1.126,0.339,0.04060047217868338,0.7545771184175354,1.0744534883720929,0.5775697674418605,0.02338325035017093,2333.61
embrace,3.38,80,20,0.3,0.0035714285714285,0.14133105158730158,0.6871578947368422,1.097,0.38,0.12397219343814081,0.7628803508771929,1.06572,0.6009333333333333,0.09820558068024605,2383.88
obey,2.67,140,11,0.0795847750865051,0.0034602076124567,0.05040473887819826,0.7922950819672131,1.176,0.42,0.04750534666133546,0.7864239262972498,1.0225950413223142,0.6154132231404958,0.037671610080317296,2433.82
instruct,2.48,80,24,0.2783882783882784,0.0036630036630036,0.0763168109058219,0.7722236842105263,1.145,0.276,0.06494934894053316,0.7206035087719298,1.0793333333333337,0.56208,0.05490241680206577,3506.01
seek,2.68,91,6,0.2414965986394557,0.0034013605442176,0.07837451570596095,0.6470657894736842,1.182,0.101,0.11257417327409432,0.7360308771929823,1.0336933333333334,0.5287333333333334,0.06284290179807094,3593.16
convey,1.72,125,34,0.0864661654135338,0.0037593984962406,0.023396906300839824,0.6986818181818181,1.083,0.3,0.04277084979524979,0.7425339449541285,1.0842385321100916,0.5690275229357799,0.020530481567725148,2450.77
breathe,4.07,98,18,0.1843971631205673,0.0035460992907801,0.16697809395401716,0.6879787234042554,1.099,0.354,0.13822905487122067,0.7955028597574927,1.1103978494623656,0.6515806451612903,0.12038761562262053,3113.61
opt,2.37,74,42,0.2170542635658914,0.003875968992248,0.07503322462105157,0.6813636363636364,1.031,0.278,0.08335261284486657,0.6971897435897436,1.167230769230769,0.5009076923076924,0.0626764259676336,866.72
possess,2.6,100,11,0.2006920415224913,0.0034602076124567,0.06701210592557443,0.7391052631578948,1.067,0.406,0.057353241995614035,0.7494566629339305,1.1283829787234043,0.5735744680851065,0.04704394086075306,1756.77
insist,2.14,148,44,0.06640625,0.00390625,0.030604597527116306,0.6735673758865248,1.3,0.194,0.06023198167016282,0.7632973657548127,1.179285714285714,0.5720214285714286,0.02547681604629805,1473.6
contribute,2.13,107,14,0.1468531468531468,0.0034965034965034,0.04202526991225933,0.6173478260869565,1.044,0.309,0.05089441374474053,0.6698184424271381,1.0000329670329668,0.5103846153846154,0.03533086263710858,2953.51
retire,3.11,121,9,0.1924398625429553,0.0034364261168384,0.07920294967200008,0.7223861386138614,1.091,0.285,0.08250066016307513,0.7634750495049505,1.1022500000000002,0.588,0.06622767902768394,1827.43
appreciate,2.23,127,17,0.0918727915194346,0.0035335689045936,0.03872520280579772,0.6142368421052631,1.033,0.211,0.04996875026697177,0.7336155876416706,1.0820796460176991,0.5536371681415929,0.029010271081618758,1560.23
compile,2.64,113,19,0.0719424460431654,0.0035971223021582,0.060850185409301906,0.7496116504854369,1.095,0.444,0.05445007132188199,0.7578954882924044,1.0878529411764704,0.6065294117647059,0.0417593980204589,2297.57
anticipate,1.54,139,23,0.0794223826714801,0.003610108303249,0.016877451328447823,0.6746829268292683,1.134,0.125,0.038106941253606086,0.7318708516593363,1.034581967213115,0.5487868852459017,0.018617932809266564,1672.32
irritate,2.43,124,10,0.1620689655172413,0.0034482758620689,0.0471919628399371,0.7887008547008546,1.155,0.247,0.05732384673330437,0.8255837017388742,1.0619224137931036,0.6946810344827588,0.026968469987307564,1960.62
inquire,2.38,117,11,0.259515570934256,0.0034602076124567,0.048390010720455526,0.8223738317757009,1.142,0.506,0.041800874004845966,0.7380223946393935,1.1137075471698117,0.548188679245283,0.040344695715762297,2612.54
disappear,2.86,101,22,0.1834532374100719,0.0035971223021582,0.08011328462493662,0.6605930232558139,1.092,0.119,0.08557034429296982,0.764322024623803,1.012235294117647,0.603870588235294,0.059720796626070945,2190.23
execute,2.76,124,8,0.1952054794520548,0.0034246575342465,0.060954479501691895,0.7087757009345794,1.021,0.5,0.053380179560401496,0.7414214260989961,1.0265420560747662,0.5811775700934579,0.046872370287329886,2544.23
accomplish,2.33,106,14,0.0944055944055944,0.0034965034965034,0.05059796833957224,0.6555257731958762,1.013,0.258,0.0585577243845992,0.7069278350515464,0.9630208333333332,0.5353229166666666,0.03689542742558794,2558.71
relocate,2.76,111,39,0.2911877394636015,0.003831417624521,0.06840830962892001,0.7670967741935484,1.146,0.457,0.0662889210706932,0.7686105656848995,1.0865,0.57875,0.05599000941692735,2148.71
enhance,2.21,141,29,0.1305970149253731,0.003731343283582,0.03435997169542551,0.6615307692307691,1.058,0.137,0.06038732190252495,0.7698288610614192,1.0295193798449611,0.5956976744186047,0.02517211735634592,1301.79
cherish,1.73,120,37,0.2307692307692307,0.0038461538461538,0.024953682331654358,0.7880636363636363,1.191,0.366,0.04078617706797707,0.7731005838198499,1.1145963302752295,0.5959633027522935,0.019733132451437443,2155.17
acknowledge,2.03,133,30,0.0555555555555555,0.0037037037037037,0.030619854816391155,0.6126470588235294,1.044,0.187,0.04709534278711484,0.7006622988178322,0.99764406779661,0.5283559322033898,0.02497248034387555,2436.71
illuminate,3.55,108,21,0.2580645161290322,0.003584229390681,0.11566476303929496,0.7575483870967742,1.104,0.397,0.10812006314344542,0.7998532024310424,1.050445652173913,0.6463043478260869,0.08792852399596021,2409.82
differ,1.59,105,35,0.0943396226415094,0.0037735849056603,0.02382067249826239,0.6839306930693069,1.137,0.218,0.03450797485925063,0.7424217821782179,1.1445600000000002,0.5556199999999999,0.02042459047136479,1360.68
satisfy,2.04,129,16,0.0669014084507042,0.0035211267605633,0.03186662358996125,0.7152661290322581,1.099,0.352,0.03946310232258064,0.782833464463677,1.068829268292683,0.6014227642276422,0.022331369670656014,1688.5
negotiate,2.0,145,27,0.0622710622710622,0.0036630036630036,0.027302933371026836,0.6578409090909092,1.2,0.208,0.04780742720437458,0.7686407587323618,1.1848015267175571,0.603145038167939,0.023760724038065832,2316.9
pursue,2.83,109,22,0.2266187050359712,0.0035971223021582,0.072902769811152,0.658,1.08,0.269,0.07907055038922786,0.7171439003436425,1.0060416666666667,0.5444166666666667,0.055987493362333676,2696.32
distribute,2.77,131,29,0.0996309963099631,0.003690036900369,0.05797339948110629,0.6950000000000001,1.088,0.359,0.059608341618404136,0.7349166257166257,1.0006272727272727,0.5789090909090908,0.046027340470127735,1548.4
comprehend,1.86,103,22,0.316546762589928,0.0035971223021582,0.033931506163372725,0.7386744186046511,1.06,0.332,0.046346272119754076,0.6901233926128592,1.089,0.5076352941176471,0.03153584303158953,3516.9
regulate,2.03,155,21,0.1146953405017921,0.003584229390681,0.02638238861233419,0.713,1.106,0.24,0.03644323591983555,0.7556317380877907,1.1956594202898552,0.5776159420289854,0.02464637419498913,3505.73
sustain,2.17,154,16,0.092526690391459,0.0035587188612099,0.030299462640651663,0.6548633093525179,1.182,0.259,0.05502798684480986,0.758434678344281,1.1084565217391302,0.5662898550724638,0.027746889961441593,2066.01
utilize,1.96,98,59,0.2863070539419087,0.0041493775933609,0.039306953524849225,0.7133666666666667,1.099,0.347,0.04701530671550671,0.7651809523809524,1.0636,0.5812555555555555,0.0279643539444238,2690.27
replace,3.0,143,37,0.0836501901140684,0.0038022813688212,0.06230837630742213,0.6842719999999999,1.264,0.391,0.07481094907936506,0.7695080634920635,1.195704,0.587672,0.051143239880119006,1636.06
affirm,1.96,134,42,0.1046511627906976,0.003875968992248,0.028386798822425344,0.7151512605042017,1.195,0.177,0.04448173046218487,0.7282190571143712,0.9937796610169491,0.5670762711864407,0.02221309960361047,1435.6
got,1.93,93,35,0.2,0.0037735849056603,0.03971084385426813,0.5413953488372093,1.084,0.116,0.06856674365143009,0.7080867305061559,1.0030941176470587,0.5089529411764705,0.03204268883508193,3177.66
confirm,2.15,133,22,0.0872727272727272,0.0036363636363636,0.03441671724333654,0.6534122807017544,1.245,0.368,0.051343387032799385,0.7383622108368266,1.0601150442477876,0.571787610619469,0.029388235062140083,1911.34
loathe,2.04,111,29,0.2804428044280442,0.003690036900369,0.03762916802896106,0.7834845360824741,1.134,0.172,0.05319809088996423,0.8162388316151203,1.0278020833333332,0.6698333333333334,0.020187431586930846,2016.44
suck,3.46,123,15,0.0701754385964912,0.0035087719298245,0.09620635341649637,0.7572586206896553,1.064,0.465,0.0799654217506631,0.8192847076461769,1.1226086956521737,0.6626782608695652,0.06552602334221963,1428.4
extend,2.93,133,27,0.0851851851851851,0.0037037037037037,0.06387003757936084,0.65375,1.318,0.256,0.08890321487603306,0.7796893557422969,1.1577731092436976,0.6096050420168068,0.05113958969190009,1770.89
restrain,2.76,119,30,0.0888888888888888,0.0037037037037037,0.06326110915147952,0.7790550458715596,1.161,0.271,0.07058433536280233,0.8045779816513762,1.0676296296296297,0.6281574074074074,0.041234861386946826,1689.56
prefer,1.62,93,48,0.1904761904761904,0.0039682539682539,0.028122940053776416,0.602358024691358,1.052,0.263,0.04700687157482686,0.6989444444444445,1.1065125,0.509975,0.02824339845340259,790.77
adore,2.34,115,14,0.3006993006993007,0.0034965034965034,0.04763727586302209,0.8070202020202021,1.136,0.321,0.0504713409090909,0.7783648732220161,1.0236938775510205,0.5955408163265306,0.03498490594979364,3065.21
complain,2.6,149,16,0.1232394366197183,0.0035211267605633,0.04498946571003676,0.6689111111111111,1.143,0.325,0.051236972930283224,0.7870079520697167,1.052111111111111,0.6468888888888888,0.030804152051528963,1534.28
realize,2.03,117,21,0.1648745519713261,0.003584229390681,0.03495835497950228,0.537438775510204,0.986,0.169,0.06185729313543597,0.700214801071944,1.0440204081632651,0.5189183673469387,0.03312207976289341,2595.73
concur,2.08,116,55,0.3142857142857143,0.0040816326530612,0.037518320308870215,0.90456,1.202,0.345,0.04058336039603961,0.7361886868686868,1.1177676767676763,0.5616161616161616,0.03196923205445797,1595.16
remind,2.19,109,29,0.1217712177121771,0.003690036900369,0.04351434737039744,0.6960909090909091,1.109,0.243,0.05136473646464646,0.7675019583591012,1.1159285714285714,0.593469387755102,0.03289980790226294,1715.88
bestow,2.07,100,33,0.2846441947565543,0.0037453183520599,0.042912208485082835,0.8058842105263158,1.223,0.258,0.04498642883771929,0.7832620380739083,1.122755319148936,0.6030531914893617,0.028212587507594523,1882.9
aspire,1.53,107,17,0.1095406360424028,0.0035335689045936,0.021659391996129988,0.7991666666666667,1.143,0.355,0.029721795103092783,0.7462532894736843,1.2161263157894735,0.5736315789473685,0.020931281849125665,3170.1
wed,3.11,105,23,0.1191335740072202,0.003610108303249,0.09095239595775975,0.835204081632653,1.107,0.499,0.06887772170686457,0.7893492531033032,1.0968350515463918,0.6245876288659794,0.063923787945786,2789.83
survive,2.55,139,13,0.1533101045296167,0.0034843205574912,0.0463758621931262,0.6252682926829268,1.074,0.305,0.05611047600314712,0.7631200852992136,1.0168688524590164,0.6023196721311476,0.03431143910717045,2481.96
depart,2.86,93,10,0.2404181184668989,0.0034843205574912,0.08706329779047337,0.7246219512195121,1.025,0.199,0.0852384496032912,0.7152514302920807,0.9291481481481484,0.5524197530864198,0.06347645135591605,2748.9
defend,2.31,128,15,0.1157894736842105,0.0035087719298245,0.04124607584981427,0.636177966101695,1.181,0.265,0.04698844010824669,0.7433333333333334,1.1782307692307694,0.597982905982906,0.030683617431634846,3587.6
beg,2.96,104,21,0.1039426523297491,0.003584229390681,0.08317488206376168,0.7994141414141414,1.089,0.489,0.06633842383838386,0.8065633889919603,1.082642857142857,0.6328673469387756,0.054804502110189765,1886.49
attain,2.18,94,21,0.1612903225806451,0.003584229390681,0.04997539730233394,0.7272790697674417,1.14,0.188,0.05801327853515104,0.73248317373461,1.0316470588235291,0.5454117647058825,0.036173880046062104,3681.83
contradict,2.24,128,32,0.1231343283582089,0.003731343283582,0.03881311642930783,0.7965081967213116,1.14,0.284,0.04628366133546582,0.7732261211217992,1.088305785123967,0.5821735537190083,0.0284037889102356,1409.43
assert,2.03,151,42,0.0542635658914728,0.003875968992248,0.026983449698750786,0.7059064748201439,1.242,0.344,0.04097688072970196,0.7416207903242623,1.2522608695652175,0.5592826086956523,0.025757865591134972,1412.23
cease,2.39,86,8,0.2534246575342466,0.0034246575342465,0.06607081208072578,0.7315285714285714,1.155,0.314,0.07166444426559355,0.7577606625258799,1.138072463768116,0.5835217391304347,0.050202080935687655,2036.04
destroy,3.08,148,13,0.0669014084507042,0.0035211267605633,0.06346171906600233,0.6383543307086614,1.177,0.274,0.06752142808809056,0.7822574678165228,1.1448095238095235,0.6346349206349207,0.048539228667783096,2018.77
approve,1.85,112,32,0.085820895522388,0.003731343283582,0.030162134018991225,0.6677425742574257,1.03,0.233,0.052302778877887784,0.7237,0.97536,0.5566500000000001,0.020875487838866242,1185.66
attract,2.73,127,14,0.0979020979020979,0.0034965034965034,0.058031891758551536,0.733561403508772,1.122,0.192,0.06040898504958047,0.7839767116907312,1.1172477876106195,0.6065752212389381,0.04155727413877012,2258.89
conquer,2.9,130,9,0.0687285223367697,0.0034364261168384,0.06396168826556654,0.7268541666666667,1.102,0.388,0.06791094329896906,0.7617877192982457,1.189021052631579,0.6033263157894737,0.058694932008119864,2944.27
prevent,2.34,140,38,0.2175572519083969,0.0038167938931297,0.03893276791518574,0.5896507936507935,1.196,0.178,0.06039434270716159,0.7712364444444445,1.1416400000000004,0.602544,0.030015776138206725,2067.33
connect,2.88,125,14,0.0734265734265734,0.0034965034965034,0.0656127740480188,0.6793909090909092,1.208,0.313,0.06879008009828008,0.7766897414512094,1.0786697247706425,0.6300642201834863,0.04979539339262592,1675.34
memorize,3.3,113,15,0.119298245614035,0.0035087719298245,0.09523868474166321,0.8382596153846154,1.17,0.222,0.08380734468864467,0.7297869678864826,1.13573786407767,0.5703106796116505,0.07546355389711616,2534.54
reproduce,3.48,124,21,0.1899641577060931,0.003584229390681,0.09677711993853479,0.7910088495575222,1.152,0.343,0.08543187113802206,0.8360025284450063,1.1075089285714286,0.6954196428571429,0.06819968288808304,2923.11
enforce,2.4,125,28,0.1727941176470588,0.0036764705882352,0.04582462171142966,0.6633693693693694,1.23,0.246,0.06234531756756756,0.7584004914004914,1.160772727272727,0.6023999999999999,0.035644313161422934,3592.4
deem,2.1,129,67,0.0858369098712446,0.0042918454935622,0.0337804923259431,0.781184,1.107,0.476,0.03634768507936508,0.697201935483871,0.9970887096774194,0.5196129032258064,0.02760534497026907,1405.51
compose,2.83,107,11,0.2076124567474048,0.0034602076124567,0.07424650734137585,0.7541649484536083,1.076,0.415,0.06766614643383127,0.7734613402061856,1.141354166666667,0.590125,0.053003765513137166,2890.46
adhere,2.62,97,34,0.2293233082706766,0.0037593984962406,0.07023558085198268,0.7267261904761905,1.086,0.172,0.07443519047619047,0.7542747899159663,1.0189642857142855,0.5776071428571429,0.0511666432721926,2765.17
earn,2.39,96,9,0.2474226804123711,0.0034364261168384,0.059125169853135116,0.6070449438202248,0.978,0.308,0.060224731710362044,0.6708107763023494,0.9589886363636364,0.4937272727272727,0.0432270175822964,4589.96
pray,3.21,124,10,0.1482758620689655,0.0034482758620689,0.08229508222929692,0.7250555555555556,1.115,0.365,0.08705383010533468,0.8059629629629629,1.049411214953271,0.6612242990654206,0.05984522280277852,3704.04
obtain,3.0,99,16,0.2359154929577464,0.0035211267605633,0.09003056752808784,0.5961978021978023,1.349,0.28,0.10107914524605828,0.6882180708180708,1.2489,0.5013555555555556,0.07411003979632286,4227.12
quit,2.56,100,12,0.1597222222222222,0.0034722222222222,0.06480467384412053,0.6897582417582417,1.199,0.228,0.07316986048733874,0.7462505972288581,1.147912087912088,0.560010989010989,0.05217594689392725,2326.49
enlighten,1.48,129,32,0.0641509433962264,0.0037735849056603,0.016777019737860232,0.8519306930693069,1.178,0.315,0.035206021840419335,0.7269910891089107,1.1057100000000002,0.5656300000000001,0.015800829432964476,1720.01
stow,3.08,100,34,0.1090225563909774,0.0037593984962406,0.09363757260343596,0.9276847826086956,1.12,0.693,0.06069694834034598,0.7760697563306259,1.147010989010989,0.639054945054945,0.06635478071368137,1959.51
dine,3.37,92,14,0.1678321678321678,0.0034965034965034,0.12188763821400764,0.7785512820512821,1.101,0.434,0.10552138558909445,0.7898791208791208,1.1387532467532469,0.6513246753246753,0.09320972641589328,2826.99
infer,2.15,131,47,0.0711462450592885,0.0039525691699604,0.034866401405980706,0.7603166666666666,1.259,0.121,0.05591139366391184,0.7757666666666666,1.0998655462184872,0.594453781512605,0.027703796328273647,2433.43
