Target,CS,AmountTypes,AmountNA,HighestRF,LowestRF,VarianceRF,AverageDistanceT-A,HighestDistanceT-A,LowestDistanceT-A,VarianceDistanceT-A,AverageDistanceA-A,HighestDistanceA-A,LowestDistanceA-A,VarianceDistanceA-A,VariancePOS
industrial,3.0,136,12,0.1076388888888889,0.0034722222222222,0.0654978686442812,0.6144453781512605,1.072,0.214,0.07320243970588235,0.7319918814983623,0.9634830508474578,0.5877796610169492,0.04942951662114142,4419.96
optional,1.9,119,43,0.1673151750972762,0.0038910505836575,0.030090336028429438,0.7866039603960396,1.169,0.495,0.027259658027567458,0.7275758415841583,1.05371,0.55321,0.027204592607881963,1238.9
sensual,2.26,111,15,0.119298245614035,0.0035087719298245,0.04551059954889594,0.6752761904761906,1.028,0.135,0.05974352920035938,0.7700518315018314,1.0871923076923076,0.6406923076923076,0.026658933564530536,2625.34
forgotten,1.74,133,10,0.1379310344827586,0.0034482758620689,0.02262230790385729,0.6621929824561404,1.171,0.348,0.03800133562166285,0.7641041763701287,1.165548672566372,0.5886194690265486,0.022686360032004475,1759.79
indifferent,1.89,133,44,0.07421875,0.00390625,0.026561575914994456,0.6594369747899158,1.088,0.279,0.04124095455182073,0.799372738926079,1.022677966101695,0.6658135593220339,0.01533770835161987,1457.83
crafty,2.45,130,13,0.0696864111498257,0.0034843205574912,0.045652628440624954,0.7760169491525423,1.115,0.261,0.06628895898020226,0.834776039403158,1.089059829059829,0.6886495726495727,0.026675274109181604,2136.23
pretentious,1.97,155,34,0.0601503759398496,0.0037593984962406,0.024771009211820388,0.6736423357664233,1.091,0.189,0.06048333444409182,0.8184526620867325,1.012786764705882,0.658125,0.015187426041070698,1045.56
classy,2.12,165,23,0.0433212996389891,0.003610108303249,0.02695976868485483,0.7289027777777778,1.054,0.214,0.04657754339080459,0.8092304778554777,1.0332657342657343,0.6516783216783216,0.017348382428732618,2069.83
contagious,2.71,91,5,0.1661016949152542,0.0033898305084745,0.07960621536295659,0.6904941176470587,1.085,0.224,0.08808522298221613,0.7916422969187676,1.10975,0.635345238095238,0.05150746403584689,2542.0
bumpy,3.76,103,20,0.225,0.0035714285714285,0.135859606620841,0.7313333333333334,0.984,0.385,0.12492621264367815,0.8103509756749532,1.093953488372093,0.6647209302325582,0.10545962158221306,2289.21
martial,2.43,87,26,0.2554744525547445,0.0036496350364963,0.06744846576855063,0.737169014084507,0.946,0.411,0.05563227679968701,0.7633191146881286,0.9557857142857143,0.6190714285714285,0.046469691096419796,3471.12
clueless,1.97,126,26,0.0959409594095941,0.003690036900369,0.03048135883434636,0.710923076923077,1.108,0.327,0.05402459835164836,0.834950149365198,1.0521650485436893,0.6965145631067962,0.01722471312079694,2055.66
patriotic,1.9,125,10,0.1393728222996515,0.0034843205574912,0.028638666110902027,0.7328653846153848,0.967,0.372,0.028001461172161173,0.7719411874533233,1.0401941747572816,0.6392330097087378,0.018510064761984173,3147.82
ridiculous,1.79,120,15,0.1382978723404255,0.0035460992907801,0.026507192561581645,0.56123,1.125,0.067,0.06376460158415843,0.7357420202020202,1.0311818181818182,0.5625858585858585,0.022136880838144423,3636.49
sentimental,1.68,131,10,0.0551724137931034,0.0034482758620689,0.021267101197779876,0.6686611570247935,1.113,0.243,0.03604198103238043,0.7880871900826447,1.0110333333333337,0.6128083333333333,0.013483183255637597,2543.82
clinical,2.52,106,7,0.1058020477815699,0.0034129692832764,0.05916326273021945,0.65648,1.13,0.273,0.07225212514851485,0.7800674747474748,1.0648686868686867,0.625090909090909,0.038263478585313086,3526.46
blessed,2.1,121,19,0.092526690391459,0.0035587188612099,0.03603067705426722,0.6692079207920792,0.994,0.341,0.043418082702387895,0.7575871287128713,0.9645,0.5994900000000001,0.024142501400077652,2514.77
inaccurate,2.33,109,21,0.2150537634408602,0.003584229390681,0.049459677828220645,0.6783039215686274,1.224,0.148,0.06214808928231486,0.7492209279751504,1.1022376237623763,0.5763663366336633,0.03327227736100423,2625.11
immoral,1.59,138,27,0.1282051282051282,0.0036630036630036,0.018232472566091316,0.711456,1.028,0.197,0.03888360685714285,0.8161707096774192,1.029709677419355,0.6975161290322581,0.010159247239185374,2205.21
expansive,2.27,118,9,0.134020618556701,0.0034364261168384,0.04325951925923976,0.7289912280701755,1.014,0.327,0.036192854309687265,0.7724168607359104,1.071221238938053,0.6255044247787611,0.028430304711645798,3530.22
stressful,1.89,159,17,0.0954063604240282,0.0035335689045936,0.022258588031850334,0.7341095890410959,1.099,0.325,0.034804560898331935,0.7605282947567311,1.1099724137931035,0.6055103448275863,0.015905503757243256,2545.16
supportive,2.2,136,11,0.0899653979238754,0.0034602076124567,0.03522607404141331,0.7127380952380952,1.121,0.403,0.043963122359705044,0.7674220952380952,1.07296,0.603832,0.024834532308229473,2321.07
ethical,1.3,130,13,0.156794425087108,0.0034843205574912,0.013026223593303092,0.6555702479338843,0.96,0.257,0.020133135076547893,0.7236575757575756,1.0183583333333333,0.5509166666666668,0.01281633260289181,2883.73
silky,4.12,103,4,0.2533783783783784,0.0033783783783783,0.16324061113168956,0.69625,1.016,0.34,0.14233585459621995,0.7960449561403508,0.985305263157895,0.6517157894736841,0.1187633251254867,3599.6
fluent,1.93,108,13,0.1637630662020905,0.0034843205574912,0.0341621983278573,0.7795108695652173,1.162,0.37,0.04225630107526881,0.7891481127568084,1.044274725274725,0.6210439560439561,0.021639434314168992,2618.93
cuddly,2.93,98,9,0.0962199312714776,0.0034364261168384,0.08640541622988067,0.7458555555555557,1.106,0.273,0.0786649238095238,0.7727406593406594,1.0702,0.6305222222222222,0.05792349332242103,1714.84
pessimistic,1.63,111,24,0.0978260869565217,0.0036231884057971,0.023712220522912865,0.7226534653465346,1.156,0.129,0.048891497573286744,0.794499405940594,1.10214,0.65232,0.013667291063016888,2601.34
solitary,3.31,88,5,0.2406779661016949,0.0033898305084745,0.12311505640278658,0.7533780487804878,1.089,0.283,0.09808436937995885,0.7677292984040951,1.028432098765432,0.5900987654320988,0.08700683795303667,1724.99
hurtful,2.65,114,11,0.1314878892733564,0.0034602076124567,0.06093346165670608,0.7317207207207208,1.056,0.235,0.06769733711389962,0.7709633087633088,1.0349454545454544,0.620327272727273,0.03732017482367549,2075.79
subtle,1.72,147,26,0.0912408759124087,0.0036496350364963,0.019918305915532345,0.6296277372262774,0.986,0.304,0.031225126890934093,0.7971181837698583,1.0044264705882353,0.6440955882352942,0.01077941772126038,2630.23
mischievous,2.37,118,16,0.0915492957746478,0.0035211267605633,0.04702385245431275,0.6444444444444444,1.124,0.222,0.061989405028882096,0.8044283489096573,0.9831308411214952,0.6681962616822431,0.028130913073243884,1870.9
stark,2.13,111,21,0.1146953405017921,0.003584229390681,0.040372538098009975,0.7266730769230769,1.032,0.415,0.035601613919413924,0.7836738237490665,1.0922135922330098,0.6016019417475729,0.02451252653790737,3294.99
tropical,3.25,91,10,0.0896551724137931,0.0034482758620689,0.11423067371676045,0.6743835616438356,1.06,0.277,0.11974437467604594,0.7598741206960384,1.0486301369863014,0.6443835616438356,0.08994183164192529,3592.0
verbal,2.5,113,12,0.1145833333333333,0.0034722222222222,0.05463363680012882,0.745233644859813,1.137,0.465,0.04584303703703704,0.8113590195732675,1.1296603773584906,0.6600188679245284,0.03499710654538933,2248.9
southern,2.62,137,14,0.0804195804195804,0.0034965034965034,0.04956796217418687,0.7098679245283018,1.227,0.064,0.07479718479985895,0.8019971248876909,1.0752476190476192,0.6795904761904763,0.036673652518366316,3148.72
mediocre,1.62,115,20,0.1392857142857143,0.0035714285714285,0.0226383731603586,0.7155833333333333,1.149,0.297,0.0320577725515464,0.8058057017543859,1.0429052631578948,0.6503052631578947,0.014337439756166056,2163.96
exceptional,2.34,145,8,0.0650684931506849,0.0034246575342465,0.03736554441863323,0.6367132352941177,1.204,0.232,0.05108600794332331,0.736782026143791,1.1825629629629628,0.5490148148148147,0.030945555807510832,3820.27
vulnerable,2.0,132,11,0.1013986013986013,0.0034965034965034,0.029960245919525876,0.6429310344827586,1.039,0.303,0.04300321676982021,0.7384386806596702,0.9811043478260868,0.6080956521739131,0.02051236087405572,2702.99
conscientious,1.88,140,37,0.0646387832699619,0.0038022813688212,0.024962153811986243,0.7765538461538462,1.084,0.252,0.027585607163828536,0.7271935599284436,1.0384651162790697,0.5501782945736434,0.017312320844698605,2343.12
charitable,2.13,104,13,0.1393728222996515,0.0034843205574912,0.04320118269538174,0.6946777777777778,1.058,0.181,0.054480028083028084,0.7441810237203497,1.0208876404494382,0.5729325842696629,0.029172250457547885,2307.51
jealous,2.17,112,15,0.1403508771929824,0.0035087719298245,0.04167174513289901,0.6588080808080808,0.964,0.296,0.045092741010101,0.7501133333333333,1.036868686868687,0.6082424242424243,0.027061777811437714,2464.9
wooden,4.61,129,5,0.0576271186440678,0.0033898305084745,0.16303137096225756,0.6869734513274335,1.076,0.342,0.16146981431454746,0.8028307522123894,1.0444196428571428,0.6734017857142858,0.1322500520375637,4061.57
flexible,2.64,119,15,0.087719298245614,0.0035087719298245,0.0578520022450347,0.705209090909091,1.087,0.294,0.05756932350532351,0.8187325143325141,1.057390909090909,0.6617272727272728,0.03710018030409395,1679.07
regional,2.76,128,21,0.1182795698924731,0.003584229390681,0.05891634376634779,0.6468839285714285,1.312,0.318,0.07473213795828064,0.7434663770913771,1.1121261261261262,0.554072072072072,0.047319003112330886,3841.43
dental,3.08,85,1,0.1877133105802047,0.0034129692832764,0.10999035674558483,0.7142278481012659,1.145,0.326,0.1018737063291139,0.8152122687439144,1.085846153846154,0.6666282051282051,0.07039783441512912,4636.49
spooky,2.25,81,4,0.1959459459459459,0.0033783783783783,0.06199444060628417,0.6546521739130434,1.122,0.178,0.06966407639751553,0.7524168797953965,0.9957058823529412,0.5886470588235293,0.03968397170581788,2777.39
insecure,1.84,153,26,0.0474452554744525,0.0036496350364963,0.02186675438831779,0.6858169014084508,1.086,0.344,0.03666386063232542,0.761761861951853,1.0331914893617022,0.6016028368794326,0.01469796608936736,2149.21
mysterious,1.96,136,13,0.0662020905923344,0.0034843205574912,0.02790455703056569,0.615042372881356,0.973,0.238,0.0339199396097422,0.7460803998261625,0.9582735042735044,0.5995726495726496,0.017477502895631485,2839.88
uneducated,2.15,125,24,0.1050724637681159,0.0036231884057971,0.03665329762654904,0.7673831775700934,1.125,0.179,0.05746734856351678,0.8346101216716629,1.0580471698113207,0.6942830188679244,0.02254837093763913,2547.88
handy,1.88,100,19,0.1708185053380783,0.0035587188612099,0.03515814923547293,0.7800114942528734,1.191,0.492,0.03305659757053291,0.8197051590483828,1.0912209302325582,0.6570697674418605,0.021544896492314464,2564.62
overwhelming,1.78,174,29,0.055350553505535,0.003690036900369,0.018029809680274837,0.6914012738853504,1.068,0.389,0.029230679029267112,0.7740081659317328,1.100897435897436,0.5976538461538462,0.015328392541400691,1539.88
stuffed,4.0,99,8,0.2041522491349481,0.0034602076124567,0.15982126433090862,0.6864457831325301,1.015,0.3,0.15453086790017212,0.8074825154275639,1.0363536585365856,0.6837439024390245,0.1262622725241921,2376.99
questionable,1.79,142,32,0.0679245283018867,0.0037735849056603,0.022296970621474354,0.6918076923076922,1.143,0.232,0.030284155607751023,0.7568874180083482,0.9995736434108526,0.5829534883720929,0.015478329518660147,2040.5
obnoxious,2.25,133,12,0.1111111111111111,0.0034722222222222,0.03776458381823824,0.6619032258064516,1.07,0.222,0.058849804774193555,0.8241955153422502,1.075430894308943,0.6561463414634148,0.022453761869854733,3236.04
illegal,2.37,106,5,0.0779661016949152,0.0033898305084745,0.052268102753537604,0.5962551020408163,1.02,0.275,0.05733324572253143,0.7527058699768566,1.0033298969072164,0.6172680412371133,0.033224641713190166,2940.93
wasteful,1.97,148,24,0.1050724637681159,0.0036231884057971,0.025978048707542115,0.7429461538461538,1.014,0.348,0.03413227821491485,0.7878290995825881,0.9984496124031006,0.6436046511627908,0.015024699004422182,2128.93
marvelous,2.04,113,14,0.1538461538461538,0.0034965034965034,0.036509921351211054,0.6178351648351649,1.094,0.182,0.06993467116579073,0.7194349206349206,1.0937444444444442,0.5453111111111112,0.030267283331976667,3884.67
postal,3.07,82,5,0.1525423728813559,0.0033898305084745,0.11317783993085172,0.7979722222222222,1.132,0.39,0.1068216434550989,0.8085970266040688,1.1196901408450703,0.666338028169014,0.07929376303210174,3992.49
arctic,3.0,77,4,0.2162162162162162,0.0033783783783783,0.1152107495012901,0.695796875,1.118,0.278,0.11369218846153847,0.8106919642857142,1.0498095238095242,0.6654444444444443,0.08100625289018742,1989.21
oriental,3.5,110,15,0.1508771929824561,0.0035087719298245,0.11018161399878854,0.7610886075949367,1.04,0.421,0.10757680443037976,0.7909120415449529,1.113474358974359,0.6574358974358975,0.0983818240997345,2625.17
unsafe,1.89,136,25,0.2058823529411764,0.0036764705882352,0.026190665682789292,0.7382822580645161,1.021,0.369,0.02847613909677419,0.7727856018882769,1.0540731707317077,0.6126422764227643,0.015918198213574014,2223.43
extinct,2.53,99,7,0.1706484641638225,0.0034129692832764,0.06409307416310361,0.7614814814814814,1.148,0.36,0.06449980006022281,0.816470987654321,1.1833875,0.668875,0.04530357229147848,1447.21
nuclear,2.97,87,9,0.1374570446735395,0.0034364261168384,0.09994576937241158,0.6205657894736841,1.119,0.165,0.10508828332194124,0.7664164912280702,1.081146666666667,0.6610666666666667,0.07003266648117262,6537.21
fictional,2.11,92,9,0.1443298969072164,0.0034364261168384,0.04791773076825424,0.6664285714285714,1.039,0.263,0.0555120704225352,0.727976397515528,1.0139710144927536,0.5603188405797102,0.03776088819174235,3411.57
foolish,1.84,124,12,0.1423611111111111,0.0034722222222222,0.02714533215850259,0.6277387387387388,0.967,0.197,0.047519527590090094,0.7642730051480051,0.953981981981982,0.6041801801801802,0.017464445765498472,2945.07
virtual,2.17,91,23,0.187725631768953,0.003610108303249,0.051232874295107436,0.6498421052631579,0.963,0.343,0.04800061449077237,0.7234915789473685,1.005693333333333,0.58604,0.03406205132649806,2385.6
fried,4.11,99,5,0.1815068493150685,0.0034246575342465,0.16851189146294993,0.6468690476190476,1.112,0.24,0.19052004985994406,0.782115605278256,1.0725903614457832,0.6152891566265061,0.13863357227939807,3537.43
itchy,3.21,95,13,0.1281138790035587,0.0035587188612099,0.10704642108115442,0.7280123456790123,1.15,0.285,0.10012803146642575,0.8008632716049382,0.9726625,0.6401999999999999,0.07500726554821589,2297.29
decisive,2.16,149,23,0.0685920577617328,0.003610108303249,0.03098781300607563,0.6796595744680851,1.104,0.372,0.037332134651882926,0.7060956433637284,1.1944785714285713,0.5245928571428571,0.029499902691141784,1959.43
futile,1.52,130,37,0.0988593155893536,0.0038022813688212,0.017638181391137212,0.7251296296296297,1.138,0.206,0.03918124617737003,0.7548805815160955,1.0249252336448598,0.577214953271028,0.015302249058634568,2154.23
written,4.04,105,13,0.1324041811846689,0.0034843205574912,0.15361259347290837,0.5446060606060605,0.948,0.219,0.15045346101010101,0.707230055658627,0.9786326530612246,0.5525612244897958,0.11953142508849426,4722.84
lucid,2.3,106,36,0.178030303030303,0.0037878787878787,0.04945608539669633,0.8069999999999999,1.085,0.466,0.040680614454029033,0.7674216284451925,1.0582886597938144,0.5988453608247422,0.032614271165392304,2648.4
brutal,2.0,150,4,0.0641891891891891,0.0033783783783783,0.026374167146383905,0.6454718309859154,1.02,0.232,0.04182291234117995,0.7613365298172011,1.008992907801418,0.6164751773049646,0.017361940973335814,2431.82
immature,2.35,107,20,0.151624548736462,0.003610108303249,0.05108059470991487,0.7283369565217391,1.033,0.333,0.05241245932678824,0.7950630673674152,1.0356373626373625,0.6458351648351649,0.03241986054876236,2672.27
aggressive,2.54,150,6,0.0927835051546391,0.0034364261168384,0.04260343341259978,0.6311034482758621,1.034,0.35,0.044385816343882854,0.7753246168582376,0.9747013888888892,0.6389791666666667,0.026709535485553455,2104.49
vicious,2.04,111,18,0.1276595744680851,0.0035460992907801,0.03707909044658705,0.6290873786407768,0.966,0.232,0.0445218790141897,0.7929649723967255,0.9929215686274508,0.667735294117647,0.02053313327954664,1877.6
economic,2.2,147,18,0.1631205673758865,0.0035460992907801,0.032688712030366315,0.5875289855072464,1.302,0.172,0.0647803309352518,0.7279837088754894,1.2022846715328468,0.5818467153284671,0.02699190288227251,3719.6
domestic,2.57,115,6,0.1477663230240549,0.0034364261168384,0.05679736689870603,0.7212990654205607,1.173,0.349,0.06363463785046727,0.7918222535707988,0.9952169811320752,0.6405660377358491,0.03564474498530597,4978.44
protective,2.54,150,18,0.068100358422939,0.003584229390681,0.04256487920287388,0.7328873239436621,1.088,0.409,0.03645894129813849,0.7907475776645689,0.99222695035461,0.6255815602836879,0.02751516679118129,3015.96
blurry,3.7,97,21,0.1290322580645161,0.003584229390681,0.13926780604492417,0.7486129032258065,1.178,0.208,0.11859147300388928,0.8022419354838709,1.0497717391304349,0.666358695652174,0.09448588425323462,2559.66
surprising,2.27,120,26,0.0875912408759124,0.0036496350364963,0.04243839283080198,0.6110648148148149,1.067,0.188,0.06156450169894665,0.7471552440290758,1.022214953271028,0.6088785046728973,0.02864185721802434,2063.38
microscopic,3.46,77,15,0.2,0.0035087719298245,0.1532283929674511,0.7000441176470588,1.029,0.326,0.13006501278772378,0.8512230026338894,1.0395671641791044,0.7415223880597015,0.1039595099926941,2570.71
reluctant,1.76,132,32,0.1194029850746268,0.003731343283582,0.023285485869841784,0.6853504273504273,1.22,0.105,0.05631915630885122,0.812072866869477,1.1422649572649572,0.6491111111111112,0.017093198600445905,2217.12
balanced,2.79,125,12,0.0798611111111111,0.0034722222222222,0.06156893408289242,0.7012181818181819,1.119,0.384,0.06445387141687142,0.7857117597998333,1.0198532110091745,0.6032385321100919,0.04459322626074666,2129.39
gorgeous,2.25,111,12,0.2118055555555555,0.0034722222222222,0.045327631699159474,0.65401,1.009,0.122,0.057557514257425745,0.7554509090909091,1.068020202020202,0.5944343434343434,0.031170982036890556,2550.4
determined,1.79,151,29,0.088560885608856,0.003690036900369,0.02101072145225147,0.6222043795620438,1.253,0.238,0.05989571289537713,0.7763197724345212,1.1400882352941175,0.6222794117647058,0.018115693980168046,1783.38
indigenous,2.24,99,20,0.225,0.0035714285714285,0.05032309338280768,0.6972763157894736,1.178,0.302,0.05904734894053316,0.7552284210526317,1.0552533333333332,0.5932000000000001,0.038786132915136336,2348.01
educated,2.19,119,10,0.1,0.0034482758620689,0.039874325274699654,0.6917669902912621,1.101,0.383,0.04580641635548916,0.7725617998506349,1.0860582524271845,0.614495145631068,0.02811760150692773,2105.6
subsequent,2.14,96,27,0.1794871794871795,0.0036630036630036,0.04750338812507727,0.5872758620689655,1.296,0.196,0.07567460279519332,0.6831999465383588,1.135918604651163,0.4973720930232559,0.04650363259553725,844.9
petty,2.09,125,24,0.1413043478260869,0.0036231884057971,0.03460427191166321,0.818929203539823,1.151,0.5,0.03158274592454587,0.7989650758533501,1.0061339285714286,0.6377321428571429,0.020775143465564784,2360.04
strenuous,2.55,90,10,0.1986062717770035,0.0034843205574912,0.07137801588702415,0.7200952380952381,0.995,0.322,0.05951559467787114,0.7428597246127366,1.0378433734939758,0.586566265060241,0.04507055620753744,2559.29
awkward,2.0,125,18,0.0921985815602836,0.0035460992907801,0.03166517924507965,0.6438947368421052,1.106,0.186,0.050433339740655996,0.809026082906381,1.079433628318584,0.6295132743362833,0.021173333327144623,2511.66
ubiquitous,2.04,119,98,0.2079207920792079,0.0049504950495049,0.0347752762636277,0.7371238095238096,1.119,0.326,0.03481376891284816,0.7862893772893772,1.0257211538461537,0.6265673076923078,0.024835041127416968,710.71
permanent,2.76,109,12,0.1354166666666666,0.0034722222222222,0.06906261834064395,0.72817,1.175,0.165,0.06822274673267324,0.7986569696969696,1.0651717171717172,0.6403939393939394,0.045436333369094466,1475.07
federal,2.41,118,9,0.2439862542955326,0.0034364261168384,0.04902607587827861,0.551079207920792,1.184,0.257,0.05865189681615221,0.6958144554455445,1.13784,0.5315300000000001,0.03791313529501068,4684.89
grumpy,2.41,117,16,0.0880281690140845,0.0035211267605633,0.04902322447599969,0.7016632653061226,1.184,0.188,0.06960807503607504,0.8212785609088996,1.067082474226804,0.6762989690721649,0.03071980533686403,1520.62
vivid,2.04,91,8,0.1730103806228373,0.0034602076124567,0.04528519939021833,0.6194597701149426,0.926,0.322,0.045437851489028215,0.7276410050788559,1.0128488372093023,0.591639534883721,0.027696846505679884,3468.67
ferocious,2.96,96,11,0.1003460207612456,0.0034602076124567,0.08996116861528868,0.7020222222222222,1.017,0.158,0.08162525030525031,0.7971790262172285,0.9837752808988766,0.686123595505618,0.056957897293557776,2498.0
spherical,3.83,78,7,0.2286689419795221,0.0034129692832764,0.18548130110691666,0.7381470588235295,1.054,0.321,0.16854795396419436,0.7720583972719522,1.0001470588235293,0.6160441176470588,0.13875604200946365,3947.73
inspiring,1.55,170,14,0.0530035335689045,0.0035335689045936,0.01397969265770777,0.6198490566037734,0.97,0.312,0.02981305518867925,0.7330323222673354,1.003848101265823,0.5595949367088607,0.011386709305418673,1839.73
repetitive,2.74,110,24,0.1413043478260869,0.0036231884057971,0.06754951017351776,0.75036,1.059,0.375,0.06560813643564357,0.7950182178217821,1.11236,0.6389,0.04521456769174918,990.9
cheeky,2.03,125,32,0.0970149253731343,0.003731343283582,0.032560048690449664,0.6597826086956522,1.14,0.302,0.06227354745127435,0.8054251716247138,1.0578684210526317,0.6337105263157893,0.020957021384137103,1984.89
courageous,2.0,108,16,0.2218309859154929,0.0035211267605633,0.036904137263700315,0.6659468085106384,1.107,0.186,0.05068718073908175,0.7663310455273392,1.106784946236559,0.6058817204301074,0.02422707357599613,3080.23
elevated,3.11,123,12,0.1423611111111111,0.0034722222222222,0.07782952022280826,0.7777297297297298,1.253,0.47,0.0691835106177606,0.8218632268632268,1.127418181818182,0.6603909090909091,0.05593345874169031,1376.68
fluffy,3.86,111,9,0.0902777777777777,0.0034722222222222,0.132595749122138,0.6739010989010988,1.015,0.399,0.1287634824414716,0.7881518925518924,1.007322222222222,0.6545666666666666,0.10713977175924452,2464.99
helpless,2.07,137,25,0.088235294117647,0.0036764705882352,0.030930065216110147,0.675859375,1.066,0.225,0.04545436458333333,0.7581711368110235,0.9740944881889764,0.6175354330708661,0.02071179139694059,1776.62
unhealthy,2.7,126,5,0.1186440677966101,0.0033898305084745,0.057306499787210606,0.7127169811320754,1.018,0.45,0.05746764168576971,0.8103398023360288,1.0001523809523811,0.6662571428571428,0.03832986007270151,2459.79
unreal,1.52,128,24,0.1050724637681159,0.0036231884057971,0.017875857118521125,0.7642857142857143,1.075,0.479,0.02597163321744627,0.7881204954954956,1.0642072072072073,0.6333243243243243,0.012029271800591556,2412.49
confused,2.33,168,24,0.0471014492753623,0.0036231884057971,0.03199761188501555,0.6112827586206895,0.996,0.298,0.051766065942371285,0.7820038314176245,0.9970347222222222,0.6389027777777778,0.023342563609141095,1248.5
arrogant,2.07,146,21,0.0471014492753623,0.0036231884057971,0.029005335225043047,0.6243153846153846,1.066,0.23,0.061280337287140337,0.808222778771616,1.0219767441860466,0.6575503875968992,0.019555005941158773,1833.21
spoiled,2.46,95,15,0.1684210526315789,0.0035087719298245,0.06310594211174286,0.7498160919540229,1.028,0.451,0.048833982758620685,0.8349272921678695,1.093558139534884,0.6902325581395349,0.035436547998706415,1647.79
sly,2.03,102,21,0.2078853046594982,0.003584229390681,0.04019904112527137,0.7511075268817203,1.081,0.386,0.03908642198581559,0.8176009817671809,0.9395978260869564,0.6954130434782609,0.0184672877270669,2555.88
eerie,1.63,91,15,0.143859649122807,0.0035087719298245,0.02897512429124798,0.6458266666666668,1.029,0.287,0.042894922631578944,0.7645585585585586,0.9783648648648648,0.603108108108108,0.017006951916240562,3531.16
outdoor,3.93,135,7,0.0511945392491467,0.0034129692832764,0.11321082975469851,0.6703015873015873,1.054,0.15,0.10477599900012499,0.74608,1.019504,0.620352,0.08597995868841996,3897.51
terrific,2.07,90,4,0.1655405405405405,0.0033783783783783,0.04713996687510201,0.5944216867469879,0.948,0.171,0.0667088070854848,0.7265298266235675,1.0686463414634146,0.5348902439024389,0.032142699428716816,4960.84
piercing,4.15,90,9,0.1786941580756013,0.0034364261168384,0.18867524175589157,0.7290352941176471,1.078,0.335,0.1552016355677155,0.8169731092436975,1.1111904761904765,0.6880238095238095,0.13498171402289597,3235.17
unnecessary,1.56,133,39,0.057471264367816,0.003831417624521,0.018075381823821055,0.6475545454545454,1.096,0.28,0.03390693972153972,0.7587023751023751,1.127581818181818,0.6005545454545453,0.01409803794728613,1753.66
affordable,2.1,115,11,0.2283737024221453,0.0034602076124567,0.03821807138898913,0.6208631578947368,1.106,0.217,0.04650838903508773,0.7289372900335946,1.1442659574468084,0.5689361702127659,0.03199434039569981,2306.04
dreary,2.33,100,13,0.0766550522648083,0.0034843205574912,0.05353308670509392,0.6571686746987951,1.014,0.265,0.07075506526104418,0.7665157214222744,1.0277682926829266,0.6212804878048781,0.035075592308812034,3058.04
hopeless,1.59,141,19,0.1530249110320284,0.0035587188612099,0.017855315712347126,0.6817235772357723,1.07,0.28,0.03698871308680829,0.7443429294948686,1.0129426229508198,0.5987377049180328,0.013942819618265864,1913.6
flamboyant,2.18,152,11,0.1453287197231834,0.0034602076124567,0.031031901967295977,0.7347364341085271,1.134,0.267,0.04708342808586763,0.8069318071705427,1.0993984375,0.6541875,0.020788890219030687,3178.99
selfless,1.61,124,35,0.1056603773584905,0.0037735849056603,0.020670446918315558,0.7219464285714287,1.146,0.195,0.040160265328697854,0.7788499034749036,1.0955315315315317,0.6156666666666668,0.012971410255913998,1472.49
ornate,3.19,122,21,0.1182795698924731,0.003584229390681,0.0824823824337764,0.6742894736842105,1.038,0.306,0.07954619176201372,0.7787137090513895,0.9882477876106196,0.6365044247787611,0.05537998281886092,2133.57
continental,2.48,118,8,0.1258741258741259,0.0034965034965034,0.05153953671982523,0.7631485148514852,1.158,0.424,0.058783781789943694,0.8343558415841583,1.04852,0.7014699999999999,0.03332330456618133,3192.06
successful,2.07,141,19,0.1174377224199288,0.0035587188612099,0.030103571836674108,0.5689029850746268,1.169,0.214,0.03599576815920397,0.7094013017618673,1.0923533834586467,0.5219248120300751,0.021524583465890496,2195.79
rational,1.62,129,12,0.087719298245614,0.0035087719298245,0.020121822583637955,0.6877627118644069,1.041,0.27,0.03085749693775815,0.7571605099232217,1.0751709401709404,0.5813589743589743,0.01844369259144912,2263.29
feral,2.81,96,17,0.2261484098939929,0.0035335689045936,0.08159781523875138,0.8219450549450549,1.226,0.516,0.0702362058050645,0.828506227106227,1.0250444444444444,0.6818777777777778,0.04864321758778528,2623.17
compatible,2.31,136,24,0.0471014492753623,0.0036231884057971,0.038763641214952356,0.7485294117647059,1.05,0.278,0.04247435119047619,0.7538018800740635,1.092220338983051,0.5691864406779659,0.03145497075502709,1214.93
incredible,1.93,111,8,0.136986301369863,0.0034246575342465,0.03328404411686571,0.5892376237623762,0.988,0.081,0.058932634536983115,0.737306348281887,0.9942673267326734,0.5727227722772277,0.02407825131300979,3710.67
meager,2.08,103,19,0.1459074733096085,0.0035587188612099,0.04161835975992875,0.7403404255319149,1.09,0.279,0.042332696080627105,0.79798078242965,1.0294086021505375,0.6233548387096775,0.024795645755912723,3427.66
passionate,1.48,128,6,0.1462585034013605,0.0034013605442176,0.017023285322276354,0.6507478991596638,1.036,0.244,0.03388273102240896,0.7792179176755448,1.0732118644067796,0.612262711864407,0.01137411246041939,2756.4
primal,2.17,110,13,0.1149825783972125,0.0034843205574912,0.042299394033455395,0.8028571428571427,1.13,0.467,0.04067239640610961,0.7923282051282052,1.0056346153846152,0.6358269230769231,0.024303309177080176,2208.22
